Reaction1,Reaction2,objective
EX_co2_e,GLUt2r,0.46166961416013463
EX_co2_e,GND,0.46166961416013463
EX_co2_e,H2Ot,0.3809862679586199
EX_co2_e,ICDHyr,-6.60326343149795e-16
EX_co2_e,ICL,0.45983227838162327
EX_co2_e,LDH_D,0.46166961416013685
EX_co2_e,MALS,0.4598322783816233
EX_co2_e,MALt2_2,0.4616696141601343
EX_co2_e,MDH,0.45983227838162377
EX_co2_e,ME1,0.4616696141601343
EX_co2_e,ME2,0.4616696141601343
EX_co2_e,NADH16,0.21140147855200792
EX_co2_e,NADTRHD,0.46166961416013713
EX_co2_e,NH4t,3.628749768888745e-17
EX_co2_e,O2t,0.21114065257211678
EX_co2_e,PDH,0.4616696141601309
EX_co2_e,PFK,0.0
EX_co2_e,PFL,0.3367848955516057
EX_co2_e,PGI,0.19702483957553502
EX_co2_e,PGK,0.0
EX_co2_e,PGL,0.46166961416013436
EX_co2_e,PGM,0.0
EX_co2_e,PIt2r,0.0
EX_co2_e,PPC,0.0
EX_co2_e,PPCK,0.46166961416013447
EX_co2_e,PPS,0.46166961416013447
EX_co2_e,PTAr,0.3863262050467747
EX_co2_e,PYK,0.42932584600477997
EX_co2_e,PYRt2,0.46166961416013425
EX_co2_e,RPE,0.4605591050107776
EX_co2_e,RPI,2.3425916492856656e-16
EX_co2_e,SUCCt2_2,0.46166961416013436
EX_co2_e,SUCCt3,0.46166961416013436
EX_co2_e,SUCDi,0.4598322783816235
EX_co2_e,SUCOAS,0.46166961416013436
EX_co2_e,TALA,0.4611161628988221
EX_co2_e,THD2,0.43361394454051566
EX_co2_e,TKT1,0.4611161628988221
EX_co2_e,TKT2,0.46000339142201946
EX_co2_e,TPI,0.0
EX_etoh_e,ACALD,0.8739215069684322
EX_etoh_e,ACALDt,0.8739215069684322
EX_etoh_e,ACKr,0.8739215069684322
EX_etoh_e,ACONTa,-2.5248929010894945e-16
EX_etoh_e,ACONTb,-2.5248929010894945e-16
EX_etoh_e,ACt2r,0.8739215069684327
EX_etoh_e,ADK1,0.8739215069684327
EX_etoh_e,AKGDH,0.8583074080226935
EX_etoh_e,AKGt2r,0.8739215069684328
EX_etoh_e,ALCD2x,0.8739215069684328
EX_etoh_e,ATPM,0.9166474637510511
EX_etoh_e,ATPS4r,0.37422987493310844
EX_etoh_e,Biomass_Ecoli_core,0.0
EX_etoh_e,CO2t,0.46166961416013513
EX_etoh_e,CS,2.8983183817282526e-30
EX_etoh_e,CYTBD,0.1379047797784794
EX_etoh_e,D_LACt2,0.8739215069684348
EX_etoh_e,ENO,-1.0803323024701401e-14
EX_etoh_e,ETOHt2r,0.8739215069684358
EX_etoh_e,EX_ac_e,0.8739215069684358
EX_etoh_e,EX_acald_e,0.8739215069684358
EX_etoh_e,EX_akg_e,0.8739215069684358
EX_etoh_e,EX_co2_e,0.4616696141601346
EX_etoh_e,EX_for_e,0.8739215069684294
EX_etoh_e,EX_fru_e,0.8739215069684294
EX_etoh_e,EX_fum_e,0.8739215069684294
EX_etoh_e,EX_glc__D_e,-0.04531208903852498
EX_etoh_e,EX_gln__L_e,0.8739215069684284
EX_etoh_e,EX_glu__L_e,0.8739215069684284
EX_etoh_e,EX_h_e,-6.475076108416237e-17
EX_etoh_e,EX_h2o_e,-2.0314613627012353e-16
EX_etoh_e,EX_lac__D_e,0.8739215069684304
EX_etoh_e,EX_mal__L_e,0.8739215069684304
EX_etoh_e,EX_nh4_e,-8.992674666853153e-17
EX_etoh_e,EX_o2_e,0.13790477977847923
EX_etoh_e,EX_pi_e,1.5230169591238106e-16
EX_etoh_e,EX_pyr_e,0.8739215069684257
EX_etoh_e,EX_succ_e,0.8739215069684257
EX_etoh_e,FBA,0.7040369478590234
EX_etoh_e,FBP,0.8739215069684297
EX_etoh_e,FORt2,0.8739215069684297
EX_etoh_e,FORti,0.8739215069684297
EX_etoh_e,FRD7,0.8739215069684297
EX_etoh_e,FRUpts2,0.8739215069684297
EX_etoh_e,FUM,0.81429750753253
EX_etoh_e,FUMt2_2,0.8739215069684303
EX_etoh_e,G6PDH2r,0.8638133095040001
EX_etoh_e,GAPD,-1.0792944779525926e-16
EX_etoh_e,GLCpts,0.0
EX_etoh_e,GLNS,5.773446463986312e-31
EX_etoh_e,GLNabc,0.8739215069684334
EX_etoh_e,GLUDy,0.8513885233462131
EX_etoh_e,GLUN,0.873921506968436
EX_etoh_e,GLUSy,0.873921506968436
EX_etoh_e,GLUt2r,0.873921506968436
EX_etoh_e,GND,0.8638133095040007
EX_etoh_e,H2Ot,-3.1370793306550746e-16
EX_etoh_e,ICDHyr,4.741956836907684e-30
EX_etoh_e,ICL,0.8739215069684239
EX_etoh_e,LDH_D,0.8739215069684239
EX_etoh_e,MALS,0.8739215069684239
EX_etoh_e,MALt2_2,0.8739215069684239
EX_etoh_e,MDH,0.8258192905969823
EX_etoh_e,ME1,0.8739215069684243
EX_etoh_e,ME2,0.8739215069684243
EX_etoh_e,NADH16,0.13790477977847843
EX_etoh_e,NADTRHD,0.8739215069684756
EX_etoh_e,NH4t,-2.653950389107101e-16
EX_etoh_e,O2t,0.13790477977847931
EX_etoh_e,PDH,0.796695925430984
EX_etoh_e,PFK,0.7040369478590524
EX_etoh_e,PFL,0.8739215069684635
EX_etoh_e,PGI,0.86315955220845
EX_etoh_e,PGK,-6.243642776897021e-16
EX_etoh_e,PGL,0.8638133095040349
EX_etoh_e,PGM,5.788541813162261e-17
EX_etoh_e,PIt2r,-6.035953052029987e-17
EX_etoh_e,PPC,0.870744806216026
EX_etoh_e,PPCK,0.8739215069684307
EX_etoh_e,PPS,0.8739215069684307
EX_etoh_e,PTAr,0.8739215069684307
EX_etoh_e,PYK,0.8649260179498686
EX_etoh_e,PYRt2,0.873921506968431
EX_etoh_e,RPE,0.8657155608953021
EX_etoh_e,RPI,2.9886362577148138e-15
EX_etoh_e,SUCCt2_2,0.8739215069684303
EX_etoh_e,SUCCt3,0.8739215069684303
EX_etoh_e,SUCDi,0.8142975075325326
EX_etoh_e,SUCOAS,0.8583074080226883
EX_etoh_e,TALA,0.8647591548314746
EX_etoh_e,THD2,0.8739215069684286
EX_etoh_e,TKT1,0.8647591548314753
EX_etoh_e,TKT2,0.866674084832822
EX_etoh_e,TPI,0.7040369478590223
EX_for_e,ACALD,0.8739215069684305
EX_for_e,ACALDt,0.8739215069684305
EX_for_e,ACKr,0.8739215069684305
EX_for_e,ACONTa,1.007179562687553e-16
EX_for_e,ACONTb,1.007179562687553e-16
EX_for_e,ACt2r,0.8739215069684307
EX_for_e,ADK1,0.8739215069684307
EX_for_e,AKGDH,0.8583074080226889
EX_for_e,AKGt2r,0.8739215069684307
EX_for_e,ALCD2x,0.8739215069684307
EX_for_e,ATPM,0.9166474637510488
EX_for_e,ATPS4r,0.37422987493310883
EX_for_e,Biomass_Ecoli_core,0.0
EX_for_e,CO2t,0.3367848955516062
EX_for_e,CS,-3.346379484514726e-17
EX_for_e,CYTBD,0.17998513307630512
EX_for_e,D_LACt2,0.8739215069684765
EX_for_e,ENO,2.0581482002354972e-16
EX_for_e,ETOHt2r,0.873921506968431
EX_for_e,EX_ac_e,0.873921506968431
EX_for_e,EX_acald_e,0.873921506968431
EX_for_e,EX_akg_e,0.873921506968431
EX_for_e,EX_co2_e,0.3367848955516057
EX_for_e,EX_etoh_e,0.8739215069684296
EX_for_e,EX_fru_e,0.8739215069684296
EX_for_e,EX_fum_e,0.8739215069684296
EX_for_e,EX_glc__D_e,-0.045312089038525134
EX_for_e,EX_gln__L_e,0.8739215069684305
EX_for_e,EX_glu__L_e,0.8739215069684305
EX_for_e,EX_h_e,-7.602213984241736e-16
EX_for_e,EX_h2o_e,-2.7880716344886596e-16
EX_for_e,EX_lac__D_e,0.873921506968427
EX_for_e,EX_mal__L_e,0.873921506968427
EX_for_e,EX_nh4_e,1.7224460341762704e-16
EX_for_e,EX_o2_e,0.17998513307630723
EX_for_e,EX_pi_e,5.786601646302897e-16
EX_for_e,EX_pyr_e,0.873921506968428
EX_for_e,EX_succ_e,0.873921506968428
EX_for_e,FBA,0.7040369478590224
EX_for_e,FBP,0.8739215069684328
EX_for_e,FORt2,0.8739215069684328
EX_for_e,FORti,0.8739215069684328
EX_for_e,FRD7,0.8739215069684328
EX_for_e,FRUpts2,0.8739215069684328
EX_for_e,FUM,0.8142975075325316
EX_for_e,FUMt2_2,0.8739215069684333
EX_for_e,G6PDH2r,0.8638133095040038
EX_for_e,GAPD,-9.058644053413752e-17
EX_for_e,GLCpts,0.0
EX_for_e,GLNS,-3.883130807067757e-32
EX_for_e,GLNabc,0.8739215069684305
EX_for_e,GLUDy,0.8513885233462088
EX_for_e,GLUN,0.8739215069684305
EX_for_e,GLUSy,0.8739215069684305
EX_for_e,GLUt2r,0.8739215069684305
EX_for_e,GND,0.8638133095040006
EX_for_e,H2Ot,-2.1987010166945555e-15
EX_for_e,ICDHyr,-4.313218696475274e-32
EX_for_e,ICL,0.8739215069684254
EX_for_e,LDH_D,0.8739215069684254
EX_for_e,MALS,0.8739215069684254
EX_for_e,MALt2_2,0.8739215069684254
EX_for_e,MDH,0.8258192905969838
EX_for_e,ME1,0.8739215069684292
EX_for_e,ME2,0.8739215069684292
EX_for_e,NADH16,-3.3167946923147655e-17
EX_for_e,NADTRHD,0.8739215069684293
EX_for_e,NH4t,4.7632929344982905e-17
EX_for_e,O2t,0.17998513307630296
EX_for_e,PDH,5.562809056231343e-16
EX_for_e,PFK,0.7040369478590366
EX_for_e,PFL,0.8739215069684301
EX_for_e,PGI,0.8631595522084178
EX_for_e,PGK,-8.962461842995733e-17
EX_for_e,PGL,0.8638133095040001
EX_for_e,PGM,3.2738200579404723e-15
EX_for_e,PIt2r,-1.125184176701773e-15
EX_for_e,PPC,0.8707448062160232
EX_for_e,PPCK,0.8739215069684345
EX_for_e,PPS,0.8739215069684345
EX_for_e,PTAr,0.8739215069684345
EX_for_e,PYK,0.8649260179498752
EX_for_e,PYRt2,0.8739215069684352
EX_for_e,RPE,0.8657155608953114
EX_for_e,RPI,7.0567302733308e-18
EX_for_e,SUCCt2_2,0.8739215069684296
EX_for_e,SUCCt3,0.8739215069684296
EX_for_e,SUCDi,0.8142975075325292
EX_for_e,SUCOAS,0.8583074080226878
EX_for_e,TALA,0.8647591548314761
EX_for_e,THD2,0.8739215069684296
EX_for_e,TKT1,0.8647591548314761
EX_for_e,TKT2,0.8666740848328229
EX_for_e,TPI,0.7040369478590236
EX_fru_e,ACALD,0.8739215069684309
EX_fru_e,ACALDt,0.8739215069684309
EX_fru_e,ACKr,0.8739215069684309
EX_fru_e,ACONTa,1.0780915227876861e-14
EX_fru_e,ACONTb,1.0780915227876861e-14
EX_fru_e,ACt2r,0.8739215069684302
EX_fru_e,ADK1,0.8739215069684302
EX_fru_e,AKGDH,0.858307408022689
EX_fru_e,AKGt2r,0.8739215069684312
EX_fru_e,ALCD2x,0.8739215069684312
EX_fru_e,ATPM,0.9166474637510487
EX_fru_e,ATPS4r,0.37422987493311205
EX_fru_e,Biomass_Ecoli_core,0.0
EX_fru_e,CO2t,0.4616696141601365
EX_fru_e,CS,1.8689355736053085e-15
EX_fru_e,CYTBD,0.2116629497353121
EX_fru_e,D_LACt2,0.873921506968425
EX_fru_e,ENO,6.674180725472099e-17
EX_fru_e,ETOHt2r,0.8739215069684305
EX_fru_e,EX_ac_e,0.8739215069684305
EX_fru_e,EX_acald_e,0.8739215069684305
EX_fru_e,EX_akg_e,0.8739215069684305
EX_fru_e,EX_co2_e,0.4616696141601304
EX_fru_e,EX_etoh_e,0.8739215069684306
EX_fru_e,EX_for_e,0.8739215069684306
EX_fru_e,EX_fum_e,0.8739215069684306
EX_fru_e,EX_glc__D_e,-0.04531208903852492
EX_fru_e,EX_gln__L_e,0.8739215069684306
EX_fru_e,EX_glu__L_e,0.8739215069684306
EX_fru_e,EX_h_e,5.92277893230454e-16
EX_fru_e,EX_h2o_e,0.3835154492967833
EX_fru_e,EX_lac__D_e,0.8739215069684303
EX_fru_e,EX_mal__L_e,0.8739215069684303
EX_fru_e,EX_nh4_e,-1.591703416033008e-16
EX_fru_e,EX_o2_e,0.21166294973531496
EX_fru_e,EX_pi_e,9.025115736105687e-16
EX_fru_e,EX_pyr_e,0.8739215069684966
EX_fru_e,EX_succ_e,0.8739215069684966
EX_fru_e,FBA,0.704036947859113
EX_fru_e,FBP,0.8739215069684946
EX_fru_e,FORt2,0.8739215069684946
EX_fru_e,FORti,0.8739215069684946
EX_fru_e,FRD7,0.8739215069684946
EX_fru_e,FRUpts2,0.8739215069684946
EX_fru_e,FUM,0.8142975075325298
EX_fru_e,FUMt2_2,0.8739215069684291
EX_fru_e,G6PDH2r,0.8638133095040007
EX_fru_e,GAPD,-1.5098124396348985e-15
EX_fru_e,GLCpts,0.0
EX_fru_e,GLNS,-8.546850686940186e-30
EX_fru_e,GLNabc,0.8739215069684304
EX_fru_e,GLUDy,0.8513885233462065
EX_fru_e,GLUN,0.8739215069684313
EX_fru_e,GLUSy,0.8739215069684313
EX_fru_e,GLUt2r,0.8739215069684313
EX_fru_e,GND,0.863813309504001
EX_fru_e,H2Ot,0.38351544929678294
EX_fru_e,ICDHyr,-2.0580647411718522e-16
EX_fru_e,ICL,0.873921506968434
EX_fru_e,LDH_D,0.873921506968434
EX_fru_e,MALS,0.873921506968434
EX_fru_e,MALt2_2,0.873921506968434
EX_fru_e,MDH,0.8258192905969931
EX_fru_e,ME1,0.873921506968434
EX_fru_e,ME2,0.873921506968434
EX_fru_e,NADH16,0.21166294973531183
EX_fru_e,NADTRHD,0.8739215069684296
EX_fru_e,NH4t,1.738056111746829e-15
EX_fru_e,O2t,0.21166294973531027
EX_fru_e,PDH,0.7966959254309538
EX_fru_e,PFK,0.7040369478590693
EX_fru_e,PFL,0.8739215069684253
EX_fru_e,PGI,0.863159552208421
EX_fru_e,PGK,1.5050068427570584e-14
EX_fru_e,PGL,0.863813309503992
EX_fru_e,PGM,5.847011932487197e-18
EX_fru_e,PIt2r,-1.2071906104060196e-16
EX_fru_e,PPC,0.870744806216024
EX_fru_e,PPCK,0.8739215069684299
EX_fru_e,PPS,0.8739215069684299
EX_fru_e,PTAr,0.8739215069684299
EX_fru_e,PYK,0.8649260179498671
EX_fru_e,PYRt2,0.8739215069684299
EX_fru_e,RPE,0.8657155608953023
EX_fru_e,RPI,8.523147846075477e-16
EX_fru_e,SUCCt2_2,0.8739215069684344
EX_fru_e,SUCCt3,0.8739215069684344
EX_fru_e,SUCDi,0.8142975075325445
EX_fru_e,SUCOAS,0.8583074080226931
EX_fru_e,TALA,0.8647591548314764
EX_fru_e,THD2,0.8739215069684343
EX_fru_e,TKT1,0.8647591548314758
EX_fru_e,TKT2,0.8666740848328236
EX_fru_e,TPI,0.7040369478590418
EX_fum_e,ACALD,0.8739215069684301
EX_fum_e,ACALDt,0.8739215069684301
EX_fum_e,ACKr,0.8739215069684301
EX_fum_e,ACONTa,1.044503657932402e-16
EX_fum_e,ACONTb,1.044503657932402e-16
EX_fum_e,ACt2r,0.8739215069684303
EX_fum_e,ADK1,0.8739215069684303
EX_fum_e,AKGDH,0.8583074080226881
EX_fum_e,AKGt2r,0.8739215069684303
EX_fum_e,ALCD2x,0.8739215069684303
EX_fum_e,ATPM,0.9166474637510487
EX_fum_e,ATPS4r,0.37422987493311055
EX_fum_e,Biomass_Ecoli_core,0.0
EX_fum_e,CO2t,0.4616696141601351
EX_fum_e,CS,-1.350620297727013e-16
EX_fum_e,CYTBD,0.21166294973531033
EX_fum_e,D_LACt2,0.8739215069684231
EX_fum_e,ENO,-9.83126751272446e-33
EX_fum_e,ETOHt2r,0.8739215069684299
EX_fum_e,EX_ac_e,0.8739215069684299
EX_fum_e,EX_acald_e,0.8739215069684299
EX_fum_e,EX_akg_e,0.8739215069684299
EX_fum_e,EX_co2_e,0.4616696141601285
EX_fum_e,EX_etoh_e,0.8739215069684253
EX_fum_e,EX_for_e,0.8739215069684253
EX_fum_e,EX_fru_e,0.8739215069684253
EX_fum_e,EX_glc__D_e,-0.045312089038526134
EX_fum_e,EX_gln__L_e,0.8739215069684305
EX_fum_e,EX_glu__L_e,0.8739215069684305
EX_fum_e,EX_h_e,-8.997331098496771e-17
EX_fum_e,EX_h2o_e,0.38351544929678383
EX_fum_e,EX_lac__D_e,0.8739215069684299
EX_fum_e,EX_mal__L_e,0.8739215069684299
EX_fum_e,EX_nh4_e,2.4072005857541384e-17
EX_fum_e,EX_o2_e,0.2116629497353093
EX_fum_e,EX_pi_e,-3.501614355478375e-16
EX_fum_e,EX_pyr_e,0.8739215069684301
EX_fum_e,EX_succ_e,0.8739215069684301
EX_fum_e,FBA,0.7040369478590194
EX_fum_e,FBP,0.8739215069684296
EX_fum_e,FORt2,0.8739215069684296
EX_fum_e,FORti,0.8739215069684296
EX_fum_e,FRD7,0.8739215069684296
EX_fum_e,FRUpts2,0.8739215069684296
EX_fum_e,FUM,0.814297507532532
EX_fum_e,FUMt2_2,0.87392150696843
EX_fum_e,G6PDH2r,0.8638133095040018
EX_fum_e,GAPD,-3.5082120094604935e-17
EX_fum_e,GLCpts,0.0
EX_fum_e,GLNS,4.496488199458142e-32
EX_fum_e,GLNabc,0.8739215069684286
EX_fum_e,GLUDy,0.8513885233462024
EX_fum_e,GLUN,0.8739215069684281
EX_fum_e,GLUSy,0.8739215069684281
EX_fum_e,GLUt2r,0.8739215069684281
EX_fum_e,GND,0.8638133095039986
EX_fum_e,H2Ot,0.3835154492967838
EX_fum_e,ICDHyr,-6.943037139517955e-16
EX_fum_e,ICL,0.8739215069684303
EX_fum_e,LDH_D,0.8739215069684303
EX_fum_e,MALS,0.8739215069684303
EX_fum_e,MALt2_2,0.8739215069684303
EX_fum_e,MDH,0.8258192905969884
EX_fum_e,ME1,0.8739215069684304
EX_fum_e,ME2,0.8739215069684304
EX_fum_e,NADH16,0.2116629497353117
EX_fum_e,NADTRHD,0.8739215069684363
EX_fum_e,NH4t,4.589175581617409e-16
EX_fum_e,O2t,0.2116629497353106
EX_fum_e,PDH,0.7966959254309564
EX_fum_e,PFK,0.7040369478590228
EX_fum_e,PFL,0.8739215069684302
EX_fum_e,PGI,0.8631595522084177
EX_fum_e,PGK,3.584641497861988e-16
EX_fum_e,PGL,0.8638133095040006
EX_fum_e,PGM,0.0
EX_fum_e,PIt2r,0.0
EX_fum_e,PPC,0.8707448062160252
EX_fum_e,PPCK,0.8739215069684309
EX_fum_e,PPS,0.8739215069684309
EX_fum_e,PTAr,0.8739215069684309
EX_fum_e,PYK,0.8649260179498675
EX_fum_e,PYRt2,0.8739215069684305
EX_fum_e,RPE,0.8657155608953028
EX_fum_e,RPI,2.5237372842924805e-15
EX_fum_e,SUCCt2_2,0.8739215069684296
EX_fum_e,SUCCt3,0.8739215069684296
EX_fum_e,SUCDi,0.8142975075325058
EX_fum_e,SUCOAS,0.8583074080226831
EX_fum_e,TALA,0.8647591548314791
EX_fum_e,THD2,0.8739215069684274
EX_fum_e,TKT1,0.8647591548314789
EX_fum_e,TKT2,0.8666740848328248
EX_fum_e,TPI,0.7040369478590235
EX_glc__D_e,ACALD,0.0
EX_glc__D_e,ACALDt,0.0
EX_glc__D_e,ACKr,0.0
EX_glc__D_e,ACONTa,0.0
EX_glc__D_e,ACONTb,0.0
EX_glc__D_e,ACt2r,0.0
EX_glc__D_e,ADK1,0.0
EX_glc__D_e,AKGDH,0.0
EX_glc__D_e,AKGt2r,0.0
EX_glc__D_e,ALCD2x,0.0
EX_glc__D_e,ATPM,0.0
EX_glc__D_e,ATPS4r,-0.1031403089291818
EX_glc__D_e,Biomass_Ecoli_core,-0.04531208903852529
EX_glc__D_e,CO2t,-0.08527027195271103
EX_glc__D_e,CS,-0.057807689869667424
EX_glc__D_e,CYTBD,-0.10976948408342481
EX_glc__D_e,D_LACt2,-0.04531208903852501
EX_glc__D_e,ENO,-0.04745265092198266
EX_glc__D_e,ETOHt2r,-0.04531208903852501
EX_glc__D_e,EX_ac_e,-0.04531208903852501
EX_glc__D_e,EX_acald_e,-0.04531208903852501
EX_glc__D_e,EX_akg_e,-0.04531208903852501
EX_glc__D_e,EX_co2_e,-0.08527027195271213
EX_glc__D_e,EX_etoh_e,-0.04531208903852506
EX_glc__D_e,EX_for_e,-0.04531208903852506
EX_glc__D_e,EX_fru_e,-0.04531208903852506
EX_glc__D_e,EX_fum_e,-0.04531208903852506
EX_glc__D_e,EX_gln__L_e,-0.04531208903852506
EX_glc__D_e,EX_glu__L_e,-0.04531208903852506
EX_glc__D_e,EX_h_e,-0.05770999318348014
EX_glc__D_e,EX_h2o_e,-0.07189892758978877
EX_glc__D_e,EX_lac__D_e,-0.04531208903852506
EX_glc__D_e,EX_mal__L_e,-0.04531208903852506
EX_glc__D_e,EX_nh4_e,-0.0716240038586472
EX_glc__D_e,EX_o2_e,-0.10976948408342484
EX_glc__D_e,EX_pi_e,-0.04531208903852501
EX_glc__D_e,EX_pyr_e,-0.04531208903852501
EX_glc__D_e,EX_succ_e,-0.04531208903852501
EX_glc__D_e,FBA,-0.045618422556814746
EX_glc__D_e,FBP,-0.04531208903852501
EX_glc__D_e,FORt2,-0.04531208903852501
EX_glc__D_e,FORti,-0.04531208903852501
EX_glc__D_e,FRD7,-0.04531208903852501
EX_glc__D_e,FRUpts2,-0.04531208903852501
EX_glc__D_e,FUM,-0.06086156840406862
EX_glc__D_e,FUMt2_2,-0.04531208903852503
EX_glc__D_e,G6PDH2r,-0.04531208903852503
EX_glc__D_e,GAPD,-0.046566142446051756
EX_glc__D_e,GLCpts,-0.04531208903852503
EX_glc__D_e,GLNS,-0.04531208903852503
EX_glc__D_e,GLNabc,-0.04531208903852503
EX_glc__D_e,GLUDy,-0.06964759479211981
EX_glc__D_e,GLUN,-0.04531208903852501
EX_glc__D_e,GLUSy,-0.04531208903852501
EX_glc__D_e,GLUt2r,-0.04531208903852501
EX_glc__D_e,GND,-0.04531208903852501
EX_glc__D_e,H2Ot,-0.07189892758978879
EX_glc__D_e,ICDHyr,-0.04905265238039842
EX_glc__D_e,ICL,-0.045312089038524996
EX_glc__D_e,LDH_D,-0.045312089038524996
EX_glc__D_e,MALS,-0.045312089038524996
EX_glc__D_e,MALt2_2,-0.045312089038524996
EX_glc__D_e,MDH,-0.05079679526106466
EX_glc__D_e,ME1,-0.045312089038524996
EX_glc__D_e,ME2,-0.04531208903852501
EX_glc__D_e,NADH16,-0.10767953018869103
EX_glc__D_e,NADTRHD,-0.04936403356518942
EX_glc__D_e,NH4t,-0.07162400385864719
EX_glc__D_e,O2t,-0.10976948408342486
EX_glc__D_e,PDH,-0.049396155548435024
EX_glc__D_e,PFK,-0.045618422556814725
EX_glc__D_e,PFL,-0.045312089038525086
EX_glc__D_e,PGI,-0.04533300169580011
EX_glc__D_e,PGK,-0.04656614244605184
EX_glc__D_e,PGL,-0.045312089038525086
EX_glc__D_e,PGM,-0.04745265092198277
EX_glc__D_e,PIt2r,-0.045312089038525086
EX_glc__D_e,PPC,-0.045312089038525086
EX_glc__D_e,PPCK,-0.045312089038525086
EX_glc__D_e,PPS,-0.045312089038525086
EX_glc__D_e,PTAr,-0.045312089038525086
EX_glc__D_e,PYK,-0.04648536819015684
EX_glc__D_e,PYRt2,-0.04531208903852504
EX_glc__D_e,RPE,-0.04531208903852504
EX_glc__D_e,RPI,-0.045533040489130226
EX_glc__D_e,SUCCt2_2,-0.04531208903852504
EX_glc__D_e,SUCCt3,-0.04531208903852504
EX_glc__D_e,SUCDi,-0.0608615684040686
EX_glc__D_e,SUCOAS,-0.049364033565189376
EX_glc__D_e,TALA,-0.04531208903852497
EX_glc__D_e,THD2,-0.04531208903852497
EX_glc__D_e,TKT1,-0.04531208903852497
EX_glc__D_e,TKT2,-0.04531208903852497
EX_glc__D_e,TPI,-0.045618422556814704
EX_gln__L_e,ACALD,0.8739215069684307
EX_gln__L_e,ACALDt,0.8739215069684307
EX_gln__L_e,ACKr,0.8739215069684307
EX_gln__L_e,ACONTa,1.339969442678301e-15
EX_gln__L_e,ACONTb,1.339969442678301e-15
EX_gln__L_e,ACt2r,0.8739215069684307
EX_gln__L_e,ADK1,0.8739215069684307
EX_gln__L_e,AKGDH,0.8583074080226888
EX_gln__L_e,AKGt2r,0.8739215069684307
EX_gln__L_e,ALCD2x,0.8739215069684307
EX_gln__L_e,ATPM,0.9166474637510489
EX_gln__L_e,ATPS4r,0.37422987493310905
EX_gln__L_e,Biomass_Ecoli_core,0.0
EX_gln__L_e,CO2t,0.4616696141601344
EX_gln__L_e,CS,1.793069249316155e-15
EX_gln__L_e,CYTBD,0.2116629497353105
EX_gln__L_e,D_LACt2,0.8739215069684314
EX_gln__L_e,ENO,-4.0654321365421356e-16
EX_gln__L_e,ETOHt2r,0.8739215069684303
EX_gln__L_e,EX_ac_e,0.8739215069684303
EX_gln__L_e,EX_acald_e,0.8739215069684303
EX_gln__L_e,EX_akg_e,0.8739215069684303
EX_gln__L_e,EX_co2_e,0.461669614160142
EX_gln__L_e,EX_etoh_e,0.8739215069684303
EX_gln__L_e,EX_for_e,0.8739215069684303
EX_gln__L_e,EX_fru_e,0.8739215069684303
EX_gln__L_e,EX_fum_e,0.8739215069684303
EX_gln__L_e,EX_glc__D_e,-0.04531208903852498
EX_gln__L_e,EX_glu__L_e,0.8739215069684304
EX_gln__L_e,EX_h_e,2.46265392637059e-16
EX_gln__L_e,EX_h2o_e,0.3835154492967828
EX_gln__L_e,EX_lac__D_e,0.8739215069684305
EX_gln__L_e,EX_mal__L_e,0.8739215069684305
EX_gln__L_e,EX_nh4_e,-3.916946556641666e-16
EX_gln__L_e,EX_o2_e,0.21166294973531102
EX_gln__L_e,EX_pi_e,4.246833061744224e-17
EX_gln__L_e,EX_pyr_e,0.8739215069684355
EX_gln__L_e,EX_succ_e,0.8739215069684355
EX_gln__L_e,FBA,0.7040369478590245
EX_gln__L_e,FBP,0.8739215069684343
EX_gln__L_e,FORt2,0.8739215069684343
EX_gln__L_e,FORti,0.8739215069684343
EX_gln__L_e,FRD7,0.8739215069684343
EX_gln__L_e,FRUpts2,0.8739215069684343
EX_gln__L_e,FUM,0.8142975075325343
EX_gln__L_e,FUMt2_2,0.8739215069684343
EX_gln__L_e,G6PDH2r,0.8638133095040007
EX_gln__L_e,GAPD,3.972886178488466e-17
EX_gln__L_e,GLCpts,0.0
EX_gln__L_e,GLNS,2.3846039562683794e-31
EX_gln__L_e,GLNabc,0.8739215069684314
EX_gln__L_e,GLUDy,0.8513885233462036
EX_gln__L_e,GLUN,0.8739215069684326
EX_gln__L_e,GLUSy,0.8739215069684326
EX_gln__L_e,GLUt2r,0.8739215069684326
EX_gln__L_e,GND,0.8638133095040008
EX_gln__L_e,H2Ot,0.38351544929678255
EX_gln__L_e,ICDHyr,7.801179617567285e-15
EX_gln__L_e,ICL,0.8739215069684303
EX_gln__L_e,LDH_D,0.8739215069684303
EX_gln__L_e,MALS,0.8739215069684303
EX_gln__L_e,MALt2_2,0.8739215069684303
EX_gln__L_e,MDH,0.8258192905969884
EX_gln__L_e,ME1,0.8739215069684304
EX_gln__L_e,ME2,0.8739215069684304
EX_gln__L_e,NADH16,0.21166294973531216
EX_gln__L_e,NADTRHD,0.8739215069684196
EX_gln__L_e,NH4t,6.428168223909304e-17
EX_gln__L_e,O2t,0.21166294973531202
EX_gln__L_e,PDH,0.7966959254309567
EX_gln__L_e,PFK,0.7040369478590237
EX_gln__L_e,PFL,0.8739215069684294
EX_gln__L_e,PGI,0.8631595522084172
EX_gln__L_e,PGK,-7.539627761907398e-17
EX_gln__L_e,PGL,0.8638133095039989
EX_gln__L_e,PGM,-1.1767725581613456e-15
EX_gln__L_e,PIt2r,-1.351120507814361e-16
